cnpj,razao_social,nome_fantasia,descricao_situacao_cadastral,data_inicio_atividade,natureza_juridica,porte,municipio,uf,codigo_municipio_ibge,cnae_fiscal,cnae_fiscal_descricao,capital_social,opcao_pelo_mei,opcao_pelo_simples,erro
07780807000133,AERO IMAGENS E CONSULTORIA LTDA,AERO CONSULTORIA,ATIVA,2005-12-05,Sociedade Empresária Limitada,MICRO EMPRESA,IBATEGUARA,AL,2703007.0,7020400.0,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",10000.0,False,True,
23406147000181,BRAIN BUILDER CONSULTORIA E EXTENSAO PROFISSIONAL LTDA,BRAIN BUILDER CONSULTORIA E EXTENSAO PROFISSIONAL,ATIVA,2015-10-05,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,8219999.0,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,88000.0,False,True,
40370331000138,DALE BAHIA DESENVOLVIMENTO GERENCIAL LTDA,DALE BAHIA DESENVOLVIMENTO GERENCIAL LTDA,ATIVA,2021-01-12,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,SALVADOR,BA,2927408.0,8599604.0,Treinamento em desenvolvimento profissional e gerencial,10000.0,False,True,
00010919507417,,,,,,,,,,,,,,,True
00007673164442,,,,,,,,,,,,,,,True
45742260000170,"INSTITUTO ENEGRECER DE GESTAO EM INOVACAO, DIVERSIDADE E SUSTENTABILIDADE LTDA",INSTITUTO ENEGRECER,ATIVA,2022-03-22,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,7020400.0,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",3000.0,False,True,
33069203000193,33.069.203 CLAUDIA LAUTERER DA SILVA,,ATIVA,2019-03-19,Empresário (Individual),MICRO EMPRESA,OLINDA,PE,2609600.0,9001902.0,Produção musical,5000.0,True,True,
00011268665479,,,,,,,,,,,,,,,True
00088130126591,,,,,,,,,,,,,,,True
07296219000129,E. R. FELIX - PROD. AGROP,RURAL FELIX COMERCIO E REPRESENTACOES,ATIVA,2005-03-22,Empresário (Individual),EMPRESA DE PEQUENO PORTE,SIQUEIRA CAMPOS,PR,4126603.0,4771704.0,Comércio varejista de medicamentos veterinários,50000.0,False,True,
00009282850498,,,,,,,,,,,,,,,True
14023475000108,A. C. DE LIMA,ROUCHE PRODUCOES E EVENTOS,ATIVA,2011-07-26,Empresário (Individual),EMPRESA DE PEQUENO PORTE,PAULISTA,PE,2610707.0,9001999.0,"Artes cênicas, espetáculos e atividades complementares não especificadas anteriormente",200000.0,False,True,
27687755000162,ACAUA PRODUTORA LIMITADA,,ATIVA,1982-05-03,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RIO DE JANEIRO,RJ,3304557.0,9001999.0,"Artes cênicas, espetáculos e atividades complementares não especificadas anteriormente",20000.0,False,False,
51788566000160,51.788.566 SAULO NOGUEIRA DA COSTA,,ATIVA,2023-08-12,Empresário (Individual),MICRO EMPRESA,RECIFE,PE,2611606.0,8599699.0,Outras atividades de ensino não especificadas anteriormente,800.0,True,True,
45616887000185,45.616.887 JARDENSON ARAUJO DA SILVA,,BAIXADA,2022-03-11,Empresário (Individual),MICRO EMPRESA,FORTALEZA,CE,2304400.0,4741500.0,Comércio varejista de tintas e materiais para pintura,35000.0,False,False,
04951538000132,"PROJECT MANAGEMENT INSTITUTE - RIO DE JANEIRO, BRASIL CHAPTER",PMI-RIO,ATIVA,2002-02-22,Associação Privada,DEMAIS,RIO DE JANEIRO,RJ,3304557.0,9412099.0,Outras atividades associativas profissionais,0.0,,,
03637436000184,ASSOCIACAO BRASILEIRA DAS EDITORAS UNIVERSITARIAS,ABEU,ATIVA,1988-05-23,Associação Privada,DEMAIS,SAO PAULO,SP,3550308.0,8412400.0,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",0.0,,,
60984473000100,CONSELHO FEDERAL DE FARMACIA,,ATIVA,1968-01-26,Autarquia Federal,DEMAIS,BRASILIA,DF,5300108.0,8411600.0,Administração pública em geral,0.0,,,
11472198000122,SOCIEDADE TEATRAL DE FAZENDA NOVA,,ATIVA,1962-08-29,Associação Privada,DEMAIS,BREJO DA MADRE DE DEUS,PE,2602605.0,9430800.0,Atividades de associações de defesa de direitos sociais,0.0,,,
000Estrangeira,,,,,,,,,,,,,,,True
15687433000134,FARMACIA NOSSA SENHORA DE FATIMA LTDA,FARMACIA NOSSA SENHORA DE FATIMA LTDA,ATIVA,2012-06-05,Sociedade Empresária Limitada,MICRO EMPRESA,ITATUBA,PB,2507200.0,4771701.0,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",20000.0,False,True,
31673254000285,LABORATORIOS B BRAUN SA,,ATIVA,2001-10-16,Sociedade Anônima Fechada,DEMAIS,CABO DE SANTO AGOSTINHO,PE,2602902.0,4664800.0,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças",1038230140.0,,,
53842018000105,MSY PHARMA IMPORTACAO E COMERCIO DE PRODUTOS PARA SAUDE LTDA,SILKRON PHARMA,ATIVA,2024-02-07,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,NATAL,RN,2408102.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,250000.0,,,
13825000000172,FOUR MEDICAL COMERCIO DE PRODUTOS MEDICOS LTDA,,ATIVA,2011-06-15,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",200000.0,False,False,
33632267000150,ADELIA ALVES ROCHA SOCIEDADE INDIVIDUAL DE ADVOCACIA,,ATIVA,2019-05-15,Sociedade Unipessoal de Advocacia,MICRO EMPRESA,MONTES CLAROS,MG,3143302.0,6911701.0,Serviços advocatícios,5000.0,False,True,
00004283581445,,,,,,,,,,,,,,,True
00029264910425,,,,,,,,,,,,,,,True
01772798000233,MEDTRONIC COMERCIAL LTDA,,BAIXADA,2004-10-29,Sociedade Empresária Limitada,DEMAIS,VINHEDO,SP,3556701.0,4664800.0,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças",206327980.0,,,
14183223000146,THEO DE CARVALHO BARBOSA,T2 IMAGEM,ATIVA,2011-08-22,Empresário (Individual),DEMAIS,RECIFE,PE,2611606.0,7420001.0,"Atividades de produção de fotografias, exceto aérea e submarina",15000.0,False,True,
00062427911372,,,,,,,,,,,,,,,True
05209279000131,CONFIANCE MEDICAL PRODUTOS MEDICOS S.A.,,ATIVA,2002-07-29,Sociedade Anônima Fechada,DEMAIS,RIO DE JANEIRO,RJ,3304557.0,2660400.0,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,9221490.0,False,False,
37240147000169,MMR COMERCIO E SERVICOS LTDA,MMR COMERCIO E SERVICOS,ATIVA,2020-05-27,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,PATOS DE MINAS,MG,3148004.0,4773300.0,Comércio varejista de artigos médicos e ortopédicos,20000.0,False,True,
28747440000126,SAULO ALVES DAVID,CONSULICITACAO,ATIVA,2017-09-28,Empresário (Individual),MICRO EMPRESA,PETROLINA,PE,2611101.0,8599604.0,Treinamento em desenvolvimento profissional e gerencial,20000.0,False,True,
00002920199471,,,,,,,,,,,,,,,True
00007152516863,,,,,,,,,,,,,,,True
00002678335470,,,,,,,,,,,,,,,True
53940195000116,SUPREME TREINAMENTOS LTDA,INSTITUTO SUPREME,ATIVA,2024-02-16,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,BRASILIA,DF,5300108.0,8599699.0,Outras atividades de ensino não especificadas anteriormente,100000.0,False,True,
48441369000166,CONSORCIO CID CONVENCOES PERNAMBUCO SPE S/A,,ATIVA,2022-10-27,Sociedade Anônima Fechada,DEMAIS,OLINDA,PE,2609600.0,8299799.0,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,2000000.0,,,
09759606000180,SIND DAS EMP DE TRANSP DE PASSAG DO EST DE PERNAMBUCO,BILHETAGEM ELETRONICA,ATIVA,1971-07-06,Entidade Sindical,DEMAIS,RECIFE,PE,2611606.0,9420100.0,Atividades de organizações sindicais,0.0,,,
00654704000188,A B L ENGENHARIA LTDA,,ATIVA,1995-06-20,Sociedade Empresária Limitada,DEMAIS,CARUARU,PE,2604106.0,4120400.0,Construção de edifícios,15000000.0,,,
20316425000111,CONSERV LTDA,CONSERV,ATIVA,2014-05-26,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,BEZERROS,PE,2601904.0,4213800.0,"Obras de urbanização - ruas, praças e calçadas",700000.0,False,False,
27343319000176,B3M CONSTRUTORA LTDA,B3M CONSTRUTORA,ATIVA,2017-03-20,Sociedade Empresária Limitada,MICRO EMPRESA,JOAO PESSOA,PB,2507507.0,4120400.0,Construção de edifícios,500000.0,,,
07553050000145,ALDEOTA LOCACAO DE VEICULOS LTDA,ALDEOTA LOCACAO,ATIVA,1984-09-04,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,FORTALEZA,CE,2304400.0,7711000.0,Locação de automóveis sem condutor,0.0,,,
26725233000145,B&Q CONSTRUTORA E EMPREENDIMENTOS LTDA,B&Q CONSTRUTORA E EMPREENDIMENTOS,ATIVA,2016-12-16,Sociedade Empresária Limitada,DEMAIS,CARUARU,PE,2604106.0,4213800.0,"Obras de urbanização - ruas, praças e calçadas",3500000.0,False,False,
11539004000169,PANIFICADORA LEMOS LTDA,,ATIVA,1980-04-11,Sociedade Empresária Limitada,MICRO EMPRESA,LIMOEIRO,PE,2608909.0,1091102.0,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,14000.0,False,True,
04523923000189,SINALVIDA - DISPOSITIVOS DE SEGURANCA VIARIA LTDA,,ATIVA,2001-06-19,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,7112000.0,Serviços de engenharia,3000000.0,,,
53568001000101,EVEN COMERCIAL LTDA,EVEN COMERCIAL,ATIVA,2024-01-19,Sociedade Empresária Limitada,MICRO EMPRESA,CURITIBA,PR,4106902.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",100000.0,False,False,
18876112000176,GIBBOR PUBLICIDADE E PUBLICACOES DE EDITAIS LTDA,GIBBOR EDITAIS,ATIVA,2013-09-13,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,JUNDIAI,SP,3525904.0,7311400.0,Agências de publicidade,400000.0,,,
57687527000153,MEG ELETROMECANICA INDUSTRIA E COMERCIO LTDA,,ATIVA,1987-06-05,Sociedade Empresária Limitada,DEMAIS,SAO PAULO,SP,3550308.0,3032600.0,Fabricação de peças e acessórios para veículos ferroviários,600000.0,False,False,
30058024000162,FF LOCADORA DE VEICULOS LTDA,,ATIVA,2018-03-28,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,PATOS,PB,2510808.0,7711000.0,Locação de automóveis sem condutor,100000.0,False,True,
12184807000100,PREST SERVICE - REPRESENTACOES E SERVICOS LTDA,PREST SERVICE,ATIVA,2010-07-06,Sociedade Empresária Limitada,DEMAIS,LAGARTO,SE,2803500.0,7711000.0,Locação de automóveis sem condutor,200000.0,False,False,
00398099000121,ASSOCIACAO BRASILEIRA DE ORCAMENTO PUBLICO,ABOP,ATIVA,1975-02-20,Associação Privada,DEMAIS,BRASILIA,DF,5300108.0,9499500.0,Atividades associativas não especificadas anteriormente,0.0,,,
04995470000193,MODULO INFO LTDA,MODULO INFO,ATIVA,2002-03-25,Sociedade Empresária Limitada,MICRO EMPRESA,PORTO ALEGRE,RS,4314902.0,4751201.0,Comércio varejista especializado de equipamentos e suprimentos de informática,30000.0,False,True,
08738867000150,VGA REFRIGERACAO LTDA,RESFRIAR REFRIGERACAO,ATIVA,2007-03-29,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,LAURO DE FREITAS,BA,2919207.0,4789099.0,Comércio varejista de outros produtos não especificados anteriormente,100000.0,False,True,
04433259000187,TALENTOS PROMECC PRODUCAO DE EVENTOS LTDA,PROMECC EMPREENDIMENTOS,ATIVA,2001-04-24,Sociedade Empresária Limitada,DEMAIS,JABOATAO DOS GUARARAPES,PE,2607901.0,9319101.0,Produção e promoção de eventos esportivos,2100000.0,,,
23106657000133,IMPERIO SOLUCOES PUBLICAS LTDA,IMPERIO SOLUCOES PUBLICAS,ATIVA,2015-08-19,Sociedade Empresária Limitada,DEMAIS,SAO BERNARDO DO CAMPO,SP,3548708.0,4751201.0,Comércio varejista especializado de equipamentos e suprimentos de informática,300000.0,False,False,
16731874000159,POWER SERVICOS DE AUTOMACAO MONTAGENS E INSTALACOES LTDA,POWER AUTOMACAO,ATIVA,2012-08-21,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,3321000.0,Instalação de máquinas e equipamentos industriais,100000.0,False,True,
52734446000143,A J EMPREENDIMENTOS LTDA,A J EMPREENDIMENTOS,ATIVA,2023-10-31,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,CUPIRA,PE,2605004.0,1412601.0,"Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida",200000.0,,,
30202812000180,H S MELO LTDA,DISTRIBUIDORA ILIMITADA,BAIXADA,2018-04-16,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,TERESINA,PI,2211001.0,4691500.0,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios",4300000.0,False,False,
11024546000107,IRMAOS COSTA SUPERMERCADO LTDA,HIPER LEVE MAIS,ATIVA,2009-08-03,Sociedade Empresária Limitada,DEMAIS,JABOATAO DOS GUARARAPES,PE,2607901.0,4691500.0,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios",480000.0,,,
34499134000110,R&F DISTRIBUICAO LTDA,R.L.A MOREIRA,ATIVA,2019-08-12,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,MACEIO,AL,2704302.0,4712100.0,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",200000.0,False,True,
34731357000161,COSTA & OLIVEIRA DISTRIBUIDORA LTDA,COSTA & OLIVEIRA FRIOS,ATIVA,2019-08-30,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,CARPINA,PE,2604007.0,4639701.0,Comércio atacadista de produtos alimentícios em geral,500000.0,False,True,
09257917000140,EPITACIO PESCADOS IMPORTADORA LTDA,TUDO DO MAR PESCADOS,ATIVA,2007-11-08,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,1020102.0,"Fabricação de conservas de peixes, crustáceos e moluscos",285600.0,,,
07120464000180,OXE EVENTOS LTDA,OXE EMPREENDIMENTOS,ATIVA,2004-12-07,Sociedade Empresária Limitada,MICRO EMPRESA,MACEIO,AL,2704302.0,7420004.0,Filmagem de festas e eventos,200000.0,False,True,
08628104000157,RAPIDAO GAS COMERCIO DE GLP LTDA,RAPIDAO GAS,ATIVA,2007-02-06,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,GRAVATA,PE,2606408.0,4784900.0,Comércio varejista de gás liqüefeito de petróleo (GLP),20000.0,,,
31423546000189,JPC COMERCIO DE PECAS E PRESTACAO DE SERVICOS LTDA,JPC COMERCIO E SERVICOS,ATIVA,2018-09-04,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,TRES CORACOES,MG,3169307.0,4753900.0,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,200000.0,False,True,
28358266000120,WM COMERCIO E SERVICOS LTDA,WM.SERVICOS,ATIVA,2017-08-07,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,4754701.0,Comércio varejista de móveis,105000.0,False,False,
08980197000184,J GOMES DA SILVA MAGAZINE,GISSELY CENTER MAGAZINE,ATIVA,2007-08-06,Empresário (Individual),MICRO EMPRESA,AGRESTINA,PE,2600302.0,4713004.0,"Lojas de departamentos ou magazines, exceto lojas francas (Duty free)",130000.0,False,True,
51343891000110,RENATO BATISTA FARIAS ONOFRE,RR ENGENHARIA E CONSULTORIAS,ATIVA,2023-07-07,Empresário (Individual),EMPRESA DE PEQUENO PORTE,NAZARE DA MATA,PE,2609501.0,7112000.0,Serviços de engenharia,800000.0,False,False,
48355003000174,MORAC CORPORATION LTDA,MORAC CORPORATION,ATIVA,2022-10-20,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,CARIACICA,ES,3201308.0,4757100.0,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",50000.0,False,True,
36328186000150,MARLEXEXPRESS PRODUTOS MEDICOS HOSPITALARES LTDA,MARLEX ADVANCED SCIENCE,ATIVA,2020-02-11,Sociedade Empresária Limitada,DEMAIS,CUNHA PORA,SC,4204707.0,2840200.0,"Fabricação de máquinas-ferramenta, peças e acessórios",3515000.0,False,False,
11614643000141,INDAPHARMA COMERCIO E SERVICOS LTDA,,ATIVA,2010-02-26,Sociedade Empresária Limitada,MICRO EMPRESA,BELO HORIZONTE,MG,3106200.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",5000.0,False,False,
48346978000136,DAMED DISTRIBUIDORA DE MEDICAMENTOS E MATERIAS MEDICOS LTDA,DAMED,ATIVA,2022-10-19,Sociedade Empresária Limitada,DEMAIS,SANTA MARIA,RS,4316907.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",50000.0,False,False,
35322725000180,FARMA.GO HOSPITALAR LTDA,FARMA.GO HOSPITALAR,INAPTA,2019-10-28,Sociedade Empresária Limitada,MICRO EMPRESA,APARECIDA DE GOIANIA,GO,5201405.0,3250705.0,Fabricação de materiais para medicina e odontologia,550000.0,False,False,
48715513000105,MED HUB BRASIL LTDA,,ATIVA,2022-11-24,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",10000.0,False,True,
18702558000184,A FAVARIN DISTRIBUIDORA LTDA,A FAVARIN,ATIVA,2013-08-16,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,SANTA MARIA,RS,4316907.0,4691500.0,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios",80000.0,False,True,
10686648000117,SURGICAL GROUP IMPORTACAO E EXPORTACAO LTDA,ARGOS HEALTH TRADE,ATIVA,2009-03-11,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,FLORIANOPOLIS,SC,4205407.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",500000.0,False,False,
17035479000102,PORTO 71 IMPORTACAO E EXPORTACAO LTDA,PORTO 71 IMPORTACAO E EXPORTACAO,ATIVA,2012-10-10,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,FLORIANOPOLIS,SC,4205407.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",88000.0,False,True,
21544585000180,JM COMERCIO DE PRODUTOS HOSPITALARES E MEDICAMENTOS LTDA,JM COMERCIO,ATIVA,2014-12-10,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RIO DE JANEIRO,RJ,3304557.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",250000.0,False,False,
11367066000130,"ALPHARAD INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS HOSPITALARES LTDA",ALPHARAD INDUSTRIA,ATIVA,2009-09-14,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,SANTO ANDRE,SP,3547809.0,3250705.0,Fabricação de materiais para medicina e odontologia,200000.0,False,False,
06272575004803,LAVEBRAS GESTAO DE TEXTEIS S.A.,,ATIVA,2014-06-27,Sociedade Anônima Fechada,DEMAIS,PAULISTA,PE,2610707.0,9601703.0,Toalheiros,331025120.0,,,
43962484000162,SIBATECH SERVICOS DE ENGENHARIA LTDA,SIBATECH,ATIVA,2021-10-21,Sociedade Empresária Limitada,MICRO EMPRESA,BARUERI,SP,3505708.0,4742300.0,Comércio varejista de material elétrico,60000.0,False,True,
26469541000157,SUL.COM ATACADO E VAREJO LTDA,SUL.COM,ATIVA,2016-11-01,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,FREDERICO WESTPHALEN,RS,4308508.0,4744099.0,Comércio varejista de materiais de construção em geral,200000.0,False,False,
29646786000109,MAIS ENERGIA COMPONENTES ELETRICOS LTDA,MAIS ENERGIA,ATIVA,2018-02-07,Sociedade Empresária Limitada,MICRO EMPRESA,SAO PAULO,SP,3550308.0,4742300.0,Comércio varejista de material elétrico,20000.0,False,True,
33255787000191,IBF INDUSTRIA BRASILEIRA DE FILMES S/A.,,ATIVA,1970-04-09,Sociedade Anônima Fechada,DEMAIS,DUQUE DE CAXIAS,RJ,3301702.0,2099101.0,"Fabricação de chapas, filmes, papéis e outros materiais e produtos químicos para fotografia",81377860.0,,,
20363508000161,PATRICIA CRISTINA DE ABREU,LUCO DISTRIBUIDORA DE PECAS E SERVICOS,ATIVA,2014-06-02,Empresário (Individual),EMPRESA DE PEQUENO PORTE,CARAPICUIBA,SP,3510609.0,4530703.0,Comércio a varejo de peças e acessórios novos para veículos automotores,1625700.0,False,True,
07356963000171,MIX AUTOMOTIVE AUTOPECAS LTDA,MIX AUTOMOTIVE,ATIVA,2005-04-28,Sociedade Empresária Limitada,MICRO EMPRESA,OLIMPIA,SP,3533908.0,4530701.0,Comércio por atacado de peças e acessórios novos para veículos automotores,80000.0,False,True,
29203027000163,SILVAS CONSTRUCOES LTDA,THERMO CONSTRUCOES,ATIVA,2017-12-04,Sociedade Empresária Limitada,MICRO EMPRESA,GURJAO,PB,2506509.0,4120400.0,Construção de edifícios,150000.0,False,False,
25368444000105,CONCRENOVA ENGENHARIA LTDA,CONCRENOVA ENGENHARIA,ATIVA,2016-08-04,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,4399199.0,Serviços especializados para construção não especificados anteriormente,100000.0,,,
45922384000138,CONSTRUTORA AVANCE LTDA,CONSTRUTORA AVANCE,ATIVA,2022-04-05,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,4120400.0,Construção de edifícios,5000000.0,False,False,
49641888000130,DIOGO DIAS F. INFORMATICA LTDA,GETECH INFORMATICA,ATIVA,2023-02-17,Sociedade Empresária Limitada,MICRO EMPRESA,JOAQUIM TAVORA,PR,4112801.0,4754701.0,Comércio varejista de móveis,30000.0,False,True,
34197944000112,PEKE SOLUCOES LTDA,PEKE SOLUCOES,ATIVA,2019-07-12,Sociedade Empresária Limitada,MICRO EMPRESA,FLORIANOPOLIS,SC,4205407.0,4751201.0,Comércio varejista especializado de equipamentos e suprimentos de informática,15000.0,False,True,
49354820000170,ASYS TECNOLOGIA LTDA,ASYS TECNOLOGIA,ATIVA,2023-01-26,Sociedade Empresária Limitada,MICRO EMPRESA,CONCORDIA,SC,4204301.0,4751201.0,Comércio varejista especializado de equipamentos e suprimentos de informática,100000.0,False,True,
45088720000199,P D S DE ALMEIDA,ALMEIDA DISTRIBUIDORA,ATIVA,2022-01-31,Empresário (Individual),EMPRESA DE PEQUENO PORTE,JUAREZ TAVORA,PB,2507606.0,4751201.0,Comércio varejista especializado de equipamentos e suprimentos de informática,10000.0,False,False,
53365739000163,E.D. SOLUCOES INTEGRADAS LTDA,TITANIUM STORE,ATIVA,2024-01-04,Sociedade Empresária Limitada,MICRO EMPRESA,CURITIBA,PR,4106902.0,7112000.0,Serviços de engenharia,50000.0,False,True,
33662823000131,DIEGO VIANA DA SILVA 35845555825,VIANA PROMOCAO & VENDAS,INAPTA,2019-05-20,Empresário (Individual),MICRO EMPRESA,ITANHAEM,SP,3522109.0,7319002.0,Promoção de vendas,1000.0,False,False,
30195733000190,GRIEBLER E GRIEBLER LTDA,DECIO UTILIDADES DOMESTICAS,ATIVA,2018-04-13,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,ERECHIM,RS,4307005.0,4751201.0,Comércio varejista especializado de equipamentos e suprimentos de informática,400000.0,False,True,
11394628000135,MEIRE RODRIGUES DA SILVA,,ATIVA,2009-09-29,Empresário (Individual),MICRO EMPRESA,BARUERI,SP,3505708.0,4753900.0,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,90000.0,False,True,
48796844000117,JMM CONFECCOES LTDA,JMM CONFECCOES,ATIVA,2022-12-02,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,BRUSQUE,SC,4202909.0,1412601.0,"Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida",100000.0,False,False,
70080825000149,C M S INDUSTRIA & COMERCIO DE CONFECCOES LTDA,FORME FARDAS,ATIVA,1994-04-12,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,SALVADOR,BA,2927408.0,1412601.0,"Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida",2500000.0,False,False,
10531315000119,RUTH PAGIO LTDA,RUTH PAGGIO CONFECCOES,ATIVA,2008-12-03,Sociedade Empresária Limitada,MICRO EMPRESA,JAU,SP,3525300.0,1412601.0,"Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida",50000.0,False,False,
36545378000118,FERREIRA & CONDE SERVICOS & INDUSTRIA LTDA,FERREIRA & CONDE SERVICOS,ATIVA,2020-03-04,Sociedade Empresária Limitada,MICRO EMPRESA,GARANHUNS,PE,2606002.0,1413401.0,"Confecção de roupas profissionais, exceto sob medida",50000.0,False,True,
90909631000200,INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA,INSTRAMED,ATIVA,2021-03-12,Sociedade Empresária Limitada,DEMAIS,PALHOCA,SC,4211900.0,2660400.0,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,1410000.0,,,
11405384000149,ALFA MED SISTEMAS MEDICOS LTDA,,ATIVA,2009-12-15,Sociedade Empresária Limitada,DEMAIS,LAGOA SANTA,MG,3137601.0,2660400.0,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,9000000.0,,,
07626776000160,CIRURGICA SAO FELIPE PRODUTOS PARA SAUDE LTDA,CIRURGICA SAO FELIPE,ATIVA,2005-09-21,Sociedade Empresária Limitada,DEMAIS,PINHAIS,PR,4119152.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",1500000.0,False,False,
06133679000173,AEROSPORT BRASIL COMERCIO DE EQUIPAMENTOS DE AVALIACAO FISICA LTDA,,ATIVA,2003-12-08,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,PORTO ALEGRE,RS,4314902.0,4664800.0,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças",50000.0,False,True,
31486099000107,FGV TECNOLOGIA EM SERVICOS DA INFORMACAO LTDA,,ATIVA,2018-09-12,Sociedade Empresária Limitada,MICRO EMPRESA,CAMPINA GRANDE,PB,2504009.0,4651601.0,Comércio atacadista de equipamentos de informática,90000.0,False,False,
41948062000107,GRANETTO EMBALAGENS LTDA,,ATIVA,2021-05-14,Sociedade Empresária Limitada,MICRO EMPRESA,FRANCISCO BELTRAO,PR,4108403.0,4686902.0,Comércio atacadista de embalagens,800000.0,False,True,
